Transaction_ID,Date,Customer_ID,Product_Category,Segment,Region,Sales_Amount,Quantity,Discount_Rate,Profit_Margin,Payment_Method,Returns,Total_Profit,Quarter,High_Margin_Flag,Customer_Tier,Sales_Performances
TSC-0944,01-03-22,CUST-976,Home Appliances,Consumer,East,2640.07,7,0.12,0.36,Credit Card,0,950.43,Q1,High,Silver,Average
TSC-0945,02-02-23,CUST-496,Home Appliances,Consumer,East,961.73,2,0.27,0.26,Net Banking,0,250.05,Q1,Low,Bronze,Below Average
TSC-0946,01-03-24,CUST-692,Home Appliances,Corporate,Central,1442.33,1,0.18,0.15,PayPal,0,216.35,Q1,Low,Bronze,Below Average
TSC-0947,08-30-24,CUST-575,Personal Care,Consumer,South,2604.23,4,0.09,0.38,Debit Card,0,989.61,Q3,High,Silver,Average
TSC-0948,08-09-23,CUST-600,Office Supplies,Corporate,West,3688.32,6,0.17,0.33,Debit Card,0,1217.15,Q3,High,Gold,Top Performer
TSC-0949,07-31-23,CUST-956,Entertainment,Consumer,West,518.54,10,0.3,0.31,UPI,0,160.75,Q3,High,Bronze,Below Average
TSC-0950,03-29-23,CUST-650,Electronics,Consumer,North,1518.65,10,0.25,0.36,PayPal,0,546.71,Q1,High,Silver,Below Average
TSC-0951,11-11-23,CUST-267,Office Supplies,Consumer,South,4636.78,4,0.08,0.32,UPI,0,1483.77,Q4,High,Gold,Top Performer
TSC-0952,06-14-24,CUST-246,Home Appliances,Consumer,West,2174.16,1,0.29,0.15,UPI,0,326.12,Q2,Low,Silver,Average
TSC-0953,08-01-24,CUST-814,Office Supplies,Corporate,South,4697.4,1,0.29,0.25,Credit Card,0,1174.35,Q3,Low,Gold,Top Performer
TSC-0954,07-10-22,CUST-957,Entertainment,Home Office,South,4957.43,9,0.07,0.34,UPI,0,1685.53,Q3,High,Gold,Top Performer
TSC-0955,08-09-24,CUST-888,Electronics,Consumer,West,2656.97,1,0.27,0.11,PayPal,0,292.27,Q3,Low,Silver,Average
TSC-0956,10-28-22,CUST-170,Electronics,Consumer,South,1475.82,7,0.26,0.11,Credit Card,0,162.34,Q4,Low,Bronze,Below Average
TSC-0957,08-07-22,CUST-278,Entertainment,Corporate,East,3964.35,7,0.01,0.11,Debit Card,0,436.08,Q3,Low,Gold,Top Performer
TSC-0958,01-20-22,CUST-873,Entertainment,Consumer,North,838.59,1,0.2,0.12,Credit Card,0,100.63,Q1,Low,Bronze,Below Average
TSC-0959,01-25-22,CUST-949,Home Appliances,Home Office,Central,1297.63,1,0.09,0.09,PayPal,0,116.79,Q1,Low,Bronze,Below Average
TSC-0960,03-11-23,CUST-638,Electronics,Consumer,West,3935.16,6,0.2,0.34,Net Banking,0,1337.95,Q1,High,Gold,Top Performer
TSC-0961,05-17-23,CUST-308,Office Supplies,Home Office,Central,2196.55,8,0.27,0.34,Credit Card,0,746.83,Q2,High,Silver,Average
TSC-0962,08-12-23,CUST-973,Personal Care,Consumer,North,1047.61,7,0.15,0.1,Net Banking,0,104.76,Q3,Low,Bronze,Below Average
TSC-0963,12-05-22,CUST-294,Personal Care,Consumer,East,3273.07,6,0.12,0.3,Credit Card,0,981.92,Q4,Low,Gold,Top Performer
TSC-0964,05-28-23,CUST-966,Entertainment,Home Office,East,3677.17,10,0.28,0.27,Credit Card,0,992.84,Q2,Low,Gold,Top Performer
TSC-0965,10-22-22,CUST-139,Home Appliances,Corporate,East,669.1,3,0.29,0.15,UPI,0,100.36,Q4,Low,Bronze,Below Average
TSC-0966,12-04-23,CUST-121,Personal Care,Corporate,East,,7,0.02,0.13,Net Banking,0,184.74,Q4,Low,Bronze,Below Average
TSC-0967,01-07-23,CUST-132,Electronics,Corporate,West,1145.32,6,0.28,0.14,Net Banking,0,160.34,Q1,Low,Bronze,Below Average
TSC-0968,01-09-22,CUST-386,Entertainment,Corporate,West,1930.28,8,0.02,0.31,Credit Card,0,598.39,Q1,High,Silver,Below Average
TSC-0969,05-14-24,CUST-887,Office Supplies,Consumer,South,3829.05,4,0.1,0.16,PayPal,0,612.65,Q2,Low,Gold,Top Performer
TSC-0970,01-19-24,CUST-480,Entertainment,Corporate,South,3582.86,9,0.23,0.15,PayPal,0,537.43,Q1,Low,Gold,Top Performer
TSC-0971,07-17-22,CUST-294,Office Supplies,Consumer,North,3329.49,1,0.23,0.06,Net Banking,0,199.77,Q3,Low,Gold,Top Performer
TSC-0972,11-02-22,CUST-352,Entertainment,Home Office,South,81.11,7,0.22,0.37,UPI,0,30.01,Q4,High,Bronze,Below Average
TSC-0973,03-25-24,CUST-611,Entertainment,Home Office,North,753.61,9,0.01,0.31,UPI,0,233.62,Q1,High,Bronze,Below Average
TSC-0974,09-24-23,CUST-798,,Consumer,North,1155.32,10,0.04,0.22,PayPal,0,254.17,Q3,Low,Bronze,Below Average
TSC-0975,01-08-23,CUST-277,Office Supplies,Consumer,North,1396.18,1,0.28,0.38,UPI,0,530.55,Q1,High,Bronze,Below Average
TSC-0976,05-14-22,CUST-159,Office Supplies,Consumer,East,774.81,10,0.02,0.15,Credit Card,0,116.22,Q2,Low,Bronze,Below Average
TSC-0977,10-13-23,CUST-540,Entertainment,Consumer,Central,2081.06,3,0.02,0.29,Credit Card,0,603.51,Q4,Low,Silver,Average
TSC-0978,01-11-22,CUST-597,Personal Care,Home Office,Central,422.14,7,0.25,0.16,Net Banking,0,67.54,Q1,Low,Bronze,Below Average
TSC-0979,04-10-23,CUST-866,Home Appliances,Consumer,West,3762.61,9,0.19,0.16,Debit Card,0,602.02,Q2,Low,Gold,Top Performer
TSC-0980,07-05-24,CUST-555,Home Appliances,Consumer,North,3949.22,1,0.11,0.35,PayPal,0,1382.23,Q3,High,Gold,Top Performer
TSC-0981,03-29-22,CUST-150,Home Appliances,Home Office,East,2892.62,6,0.05,0.33,PayPal,0,954.56,Q1,High,Silver,Average
TSC-0982,02-14-22,CUST-532,Office Supplies,Home Office,South,494.04,2,0.27,0.15,Debit Card,0,74.11,Q1,Low,Bronze,Below Average
TSC-0983,12-03-23,CUST-793,Office Supplies,Corporate,South,4455.91,5,0.3,0.08,UPI,0,356.47,Q4,Low,Gold,Top Performer
TSC-0984,08-12-23,CUST-956,Personal Care,Corporate,West,4829.9,7,0.01,0.18,Credit Card,0,869.38,Q3,Low,Gold,Top Performer
TSC-0985,09-20-22,CUST-540,Home Appliances,Corporate,West,1051.7,7,0.17,0.32,Credit Card,1,336.54,Q3,High,Bronze,Below Average
TSC-0986,09-04-23,CUST-729,Home Appliances,Home Office,North,,10,0.08,0.09,PayPal,0,318.42,Q3,Low,Bronze,Below Average
TSC-0987,04-09-22,CUST-831,Entertainment,Corporate,North,4217.6,7,0.25,0.29,PayPal,0,1223.1,Q2,Low,Gold,Top Performer
TSC-0988,03-01-24,CUST-396,Office Supplies,Corporate,South,2722.23,4,0.1,0.36,UPI,0,980.0,Q1,High,Silver,Average
TSC-0989,10-15-22,CUST-175,Home Appliances,Consumer,South,1650.45,6,0.21,0.11,UPI,0,181.55,Q4,Low,Silver,Below Average
TSC-0990,05-05-24,CUST-762,Personal Care,Consumer,South,2418.87,10,0.16,0.35,PayPal,0,846.6,Q2,High,Silver,Average
TSC-0991,06-14-24,CUST-187,Personal Care,Corporate,South,2585.73,6,0.16,0.07,UPI,0,181.0,Q2,Low,Silver,Average
TSC-0992,04-23-23,CUST-181,Home Appliances,Home Office,Central,2033.15,7,0.26,0.28,Debit Card,0,569.28,Q2,Low,Silver,Below Average
TSC-0993,09-06-23,CUST-816,Office Supplies,Home Office,North,4652.72,9,0.14,0.33,Credit Card,0,1535.4,Q3,High,Gold,Top Performer
TSC-0994,06-06-24,CUST-274,Personal Care,Home Office,North,3732.22,6,0.25,0.21,PayPal,0,783.77,Q2,Low,Gold,Top Performer
TSC-0995,01-29-24,CUST-945,Entertainment,Corporate,South,1244.44,10,0.11,0.12,Debit Card,0,149.33,Q1,Low,Bronze,Below Average
TSC-0996,05-27-23,CUST-691,Personal Care,Corporate,East,2948.51,1,0.05,0.37,Debit Card,0,1090.95,Q2,High,Silver,Average
TSC-0997,02-25-22,CUST-628,Electronics,Home Office,South,3459.01,8,0.14,0.06,Net Banking,0,207.54,Q1,Low,Gold,Top Performer
TSC-0998,07-13-24,CUST-994,Electronics,Corporate,West,743.77,2,0.15,0.24,PayPal,0,178.5,Q3,Low,Bronze,Below Average
TSC-0999,,CUST-576,Office Supplies,Consumer,East,1824.21,3,0.14,0.18,Net Banking,0,328.36,Q1,Low,Silver,Below Average
TSC-1000,09-26-22,CUST-239,Home Appliances,Consumer,West,4532.46,5,0.24,0.21,Debit Card,0,951.82,Q3,Low,Gold,Top Performer
TSC-1001,05-18-23,CUST-199,Office Supplies,Home Office,East,2857.51,6,0.17,0.24,PayPal,0,685.8,Q2,Low,Silver,Average
TSC-1002,01-09-22,CUST-797,Office Supplies,Consumer,West,1124.14,7,0.27,0.24,Net Banking,0,269.79,Q1,Low,Bronze,Below Average
TSC-1003,04-27-22,CUST-467,Office Supplies,Home Office,South,657.78,4,0.15,0.12,Credit Card,0,78.93,Q2,Low,Bronze,Below Average
TSC-1004,05-10-23,CUST-293,Office Supplies,Consumer,South,2615.22,3,0.07,0.29,PayPal,0,758.41,Q2,Low,Silver,Average
TSC-1005,07-25-22,CUST-447,Entertainment,Corporate,East,2761.04,9,0.04,0.06,Net Banking,0,165.66,Q3,Low,Silver,Average
TSC-1006,10-30-23,CUST-561,Entertainment,Corporate,West,1705.35,4,0.26,0.06,UPI,0,102.32,Q4,Low,Silver,Below Average
TSC-1007,07-24-22,CUST-354,Personal Care,Corporate,Central,3170.56,9,0.02,0.22,PayPal,1,697.52,Q3,Low,Gold,Top Performer
TSC-1008,01-17-23,CUST-713,Electronics,Consumer,East,389.99,9,0.04,0.24,UPI,0,93.6,Q1,Low,Bronze,Below Average
TSC-1009,02-11-22,CUST-443,Office Supplies,Home Office,East,768.44,3,0.02,0.15,PayPal,0,115.27,Q1,Low,Bronze,Below Average
TSC-1010,03-31-23,CUST-382,Personal Care,Corporate,North,2754.06,3,0.13,0.24,Net Banking,0,660.97,Q1,Low,Silver,Average
TSC-1011,02-26-23,CUST-167,Electronics,Consumer,East,355.99,8,0.16,0.23,Net Banking,0,81.88,Q1,Low,Bronze,Below Average
TSC-1012,01-23-24,CUST-762,Home Appliances,Corporate,Central,4410.5,1,0.01,0.17,PayPal,0,749.79,Q1,Low,Gold,Top Performer
TSC-1013,09-22-22,CUST-780,Entertainment,Consumer,South,753.62,6,0.15,0.28,Debit Card,0,211.01,Q3,Low,Bronze,Below Average
TSC-1014,02-28-24,CUST-787,Electronics,Consumer,West,3385.9,6,0.12,0.39,Net Banking,0,1320.5,Q1,High,Gold,Top Performer
TSC-1015,,CUST-275,Home Appliances,Consumer,North,1986.46,9,0.23,0.22,PayPal,0,437.02,Q1,Low,Silver,Below Average
TSC-1016,11-26-22,CUST-624,Electronics,Home Office,West,2028.95,2,0.25,0.33,PayPal,0,669.55,Q4,High,Silver,Below Average
TSC-1017,,CUST-727,Entertainment,Corporate,South,3836.2,8,0.21,0.14,Credit Card,0,537.07,Q1,Low,Gold,Top Performer
TSC-1018,06-26-23,CUST-928,Entertainment,Corporate,East,2522.34,7,0.14,0.32,UPI,0,807.15,Q2,High,Silver,Average
TSC-1019,04-25-22,CUST-438,Personal Care,Consumer,Central,3641.99,2,0.06,0.28,Credit Card,0,1019.76,Q2,Low,Gold,Top Performer
TSC-1020,02-27-23,CUST-652,Office Supplies,Consumer,North,2550.7,1,0.25,0.27,UPI,0,688.69,Q1,Low,Silver,Average
TSC-1021,04-16-23,CUST-641,Electronics,Home Office,Central,2984.88,4,0.1,0.36,UPI,0,1074.56,Q2,High,Silver,Average
TSC-1022,01-17-24,CUST-556,,Corporate,Central,3815.54,2,0.11,0.13,Credit Card,0,496.02,Q1,Low,Gold,Top Performer
TSC-1023,09-04-24,CUST-211,Home Appliances,Home Office,Central,3056.18,3,0.27,0.18,Debit Card,0,550.11,Q3,Low,Gold,Average
TSC-1024,10-03-23,CUST-253,Entertainment,Consumer,Central,3097.29,2,0.29,0.08,PayPal,0,247.78,Q4,Low,Gold,Average
TSC-1025,01-02-22,CUST-488,Electronics,Consumer,South,3956.64,9,0.27,0.3,Net Banking,0,1186.99,Q1,Low,Gold,Top Performer
TSC-1026,11-15-23,CUST-919,Entertainment,Home Office,Central,4747.98,4,0.3,0.35,PayPal,0,1661.79,Q4,High,Gold,Top Performer
TSC-1027,08-11-22,CUST-356,Electronics,Corporate,Central,1914.74,1,0.26,0.19,Credit Card,0,363.8,Q3,Low,Silver,Below Average
TSC-1028,08-28-22,CUST-420,Personal Care,Consumer,South,2906.73,8,0.21,0.17,Debit Card,0,494.14,Q3,Low,Silver,Average
TSC-1029,08-06-23,CUST-466,Office Supplies,Consumer,West,477.05,4,0.09,0.28,Net Banking,0,133.57,Q3,Low,Bronze,Below Average
TSC-1030,10-03-23,CUST-143,Electronics,Home Office,South,1826.08,10,0.29,0.08,Net Banking,0,146.09,Q4,Low,Silver,Below Average
TSC-1031,06-21-24,CUST-612,Entertainment,Consumer,East,,8,0.26,0.15,Debit Card,0,313.45,Q2,Low,Bronze,Below Average
TSC-1032,08-04-23,CUST-977,Personal Care,Corporate,South,4184.42,8,0.07,0.18,Net Banking,0,753.2,Q3,Low,Gold,Top Performer
TSC-1033,01-31-22,CUST-146,Electronics,Consumer,West,2591.29,9,0.15,0.23,Net Banking,0,596.0,Q1,Low,Silver,Average
TSC-1034,08-31-24,CUST-532,Home Appliances,Consumer,East,3668.78,10,0.02,0.22,Debit Card,0,807.13,Q3,Low,Gold,Top Performer
TSC-1035,12-30-23,CUST-110,Office Supplies,Home Office,East,144.09,7,0.29,0.12,Credit Card,0,17.29,Q4,Low,Bronze,Below Average
TSC-1036,03-15-23,CUST-794,Electronics,Consumer,North,,4,0.17,0.24,Credit Card,0,563.82,Q1,Low,Bronze,Below Average
TSC-1037,12-05-23,CUST-839,Personal Care,Corporate,Central,4511.52,2,0.07,0.37,Net Banking,0,1669.26,Q4,High,Gold,Top Performer
TSC-1038,01-20-22,CUST-853,Home Appliances,Home Office,East,1160.35,6,0.09,0.06,Credit Card,0,69.62,Q1,Low,Bronze,Below Average
TSC-1039,05-21-24,CUST-807,Personal Care,Consumer,East,206.03,4,0.29,0.29,Credit Card,0,59.75,Q2,Low,Bronze,Below Average
TSC-1040,05-17-23,CUST-569,Personal Care,Consumer,West,2195.37,6,0.18,0.27,Net Banking,0,592.75,Q2,Low,Silver,Average
TSC-1041,06-28-24,CUST-986,,Corporate,East,3536.94,8,0.13,0.37,Net Banking,0,1308.67,Q2,High,Gold,Top Performer
TSC-1042,07-01-22,CUST-911,Personal Care,Consumer,West,2299.59,3,0.15,0.28,Credit Card,0,643.89,Q3,Low,Silver,Average
TSC-1043,11-22-22,CUST-499,Home Appliances,Consumer,Central,,1,0.03,0.27,UPI,0,628.26,Q4,Low,Bronze,Below Average
TSC-1044,08-13-22,CUST-558,Electronics,Consumer,North,3365.53,5,0.02,0.32,Debit Card,0,1076.97,Q3,High,Gold,Top Performer
TSC-1045,11-12-23,CUST-388,Home Appliances,Corporate,North,1309.22,3,0.18,0.14,Credit Card,0,183.29,Q4,Low,Bronze,Below Average
TSC-1046,10-24-22,CUST-326,Home Appliances,Corporate,Central,3771.85,6,0.15,0.26,Credit Card,0,980.68,Q4,Low,Gold,Top Performer
TSC-1047,11-15-23,CUST-370,Office Supplies,Corporate,Central,807.91,3,0.11,0.23,UPI,0,185.82,Q4,Low,Bronze,Below Average
TSC-1048,03-21-23,CUST-466,Home Appliances,Consumer,South,2008.97,1,0.17,0.2,PayPal,0,401.79,Q1,Low,Silver,Below Average
TSC-1049,03-14-24,CUST-427,Home Appliances,Corporate,East,3297.24,9,0.02,0.08,PayPal,0,263.78,Q1,Low,Gold,Top Performer
TSC-1050,04-06-23,CUST-572,Electronics,Home Office,East,4150.43,5,0.28,0.15,Debit Card,0,622.56,Q2,Low,Gold,Top Performer
TSC-1051,08-20-23,CUST-119,Office Supplies,Corporate,East,3968.08,2,0.09,0.15,Net Banking,0,595.21,Q3,Low,Gold,Top Performer
TSC-1052,,CUST-172,Entertainment,Corporate,West,3622.34,2,0.02,0.3,Credit Card,0,1086.7,Q1,Low,Gold,Top Performer
TSC-1053,11-13-23,CUST-592,Electronics,Corporate,South,1827.53,9,0.05,0.37,UPI,0,676.19,Q4,High,Silver,Below Average
TSC-1054,07-07-23,CUST-987,Electronics,Home Office,East,655.41,1,0.03,0.13,Net Banking,0,85.2,Q3,Low,Bronze,Below Average
TSC-1055,01-18-24,CUST-894,Entertainment,Home Office,West,1123.33,10,0.05,0.08,Net Banking,0,89.87,Q1,Low,Bronze,Below Average
TSC-1056,09-20-23,CUST-604,Home Appliances,Consumer,West,4330.93,3,0.13,0.4,PayPal,1,1732.37,Q3,High,Gold,Top Performer
TSC-1057,02-24-24,CUST-356,Personal Care,Consumer,North,4293.79,10,0.22,0.29,Credit Card,0,1245.2,Q1,Low,Gold,Top Performer
TSC-1058,09-15-23,CUST-765,Office Supplies,Consumer,West,4760.23,7,0.08,0.36,Debit Card,0,1713.68,Q3,High,Gold,Top Performer
TSC-1059,09-03-23,CUST-707,Personal Care,Consumer,Central,426.14,1,0.13,0.1,UPI,0,42.61,Q3,Low,Bronze,Below Average
TSC-1060,10-08-22,CUST-132,Entertainment,Consumer,West,2707.2,2,0.28,0.33,Credit Card,0,893.38,Q4,High,Silver,Average
TSC-1061,07-14-24,CUST-651,Electronics,Home Office,Central,3260.98,6,0.09,0.33,Net Banking,0,1076.12,Q3,High,Gold,Top Performer
TSC-1062,06-26-22,CUST-208,Electronics,Consumer,Central,3567.75,9,0.24,0.1,Net Banking,0,356.78,Q2,Low,Gold,Top Performer
TSC-1063,08-24-22,CUST-494,Office Supplies,Corporate,North,3237.12,9,0.05,0.11,Debit Card,1,356.08,Q3,Low,Gold,Top Performer
TSC-1064,07-25-22,CUST-232,Electronics,Corporate,North,3861.56,8,0.05,0.15,PayPal,0,579.23,Q3,Low,Gold,Top Performer
TSC-1065,04-03-24,CUST-253,Electronics,Consumer,West,1829.38,3,0.14,0.13,Debit Card,0,237.82,Q2,Low,Silver,Below Average
TSC-1066,01-18-24,CUST-602,Office Supplies,Home Office,North,938.19,2,0.07,0.39,Debit Card,0,365.89,Q1,High,Bronze,Below Average
TSC-1067,06-03-24,CUST-432,Office Supplies,Home Office,North,1062.69,1,0.27,0.18,Credit Card,0,191.28,Q2,Low,Bronze,Below Average
TSC-1068,06-08-22,CUST-822,Entertainment,Consumer,East,109.29,9,0.02,0.32,PayPal,0,34.97,Q2,High,Bronze,Below Average
TSC-1069,08-18-22,CUST-375,Electronics,Consumer,West,1784.09,5,0.18,0.33,Net Banking,0,588.75,Q3,High,Silver,Below Average
TSC-1070,02-13-23,CUST-470,Electronics,Consumer,West,504.13,3,0.18,0.19,PayPal,0,95.78,Q1,Low,Bronze,Below Average
TSC-1071,06-15-23,CUST-160,Entertainment,Corporate,West,1641.37,10,0.02,0.29,Credit Card,0,476.0,Q2,Low,Silver,Below Average
TSC-1072,03-08-24,CUST-997,Home Appliances,Consumer,North,3159.64,10,0.22,0.09,Credit Card,1,284.37,Q1,Low,Gold,Top Performer
TSC-1073,07-23-22,CUST-168,Home Appliances,Corporate,North,4477.67,5,0.14,0.19,Debit Card,0,850.76,Q3,Low,Gold,Top Performer
TSC-1074,11-25-23,CUST-797,Home Appliances,Home Office,Central,4206.05,3,0.22,0.39,Credit Card,0,1640.36,Q4,High,Gold,Top Performer
TSC-1075,03-26-22,CUST-777,Entertainment,Consumer,South,1300.74,9,0.25,0.11,PayPal,0,143.08,Q1,Low,Bronze,Below Average
TSC-1076,05-04-23,CUST-268,Electronics,Home Office,South,713.71,1,0.1,0.18,Debit Card,0,128.47,Q2,Low,Bronze,Below Average
TSC-1077,11-15-22,CUST-357,Entertainment,Consumer,South,1005.71,1,0.15,0.33,Debit Card,0,331.88,Q4,High,Bronze,Below Average
TSC-1078,08-06-24,CUST-415,,Home Office,East,4856.38,3,0.08,0.28,Debit Card,0,1359.79,Q3,Low,Gold,Top Performer
TSC-1079,07-21-23,CUST-734,Home Appliances,Consumer,North,,6,0.06,0.27,PayPal,1,747.87,Q3,Low,Bronze,Below Average
TSC-1080,10-19-23,CUST-972,Personal Care,Corporate,Central,953.39,2,0.0,0.35,Debit Card,0,333.69,Q4,High,Bronze,Below Average
TSC-1081,02-17-22,CUST-327,Electronics,Consumer,Central,4211.69,1,0.29,0.06,UPI,0,252.7,Q1,Low,Gold,Top Performer
TSC-1082,05-23-23,CUST-367,Home Appliances,Home Office,South,2006.2,8,0.13,0.32,UPI,0,641.98,Q2,High,Silver,Below Average
TSC-1083,06-19-22,CUST-854,,Corporate,East,,10,0.0,0.36,PayPal,0,1620.41,Q2,High,Bronze,Below Average
TSC-1084,09-06-22,CUST-619,Personal Care,Consumer,East,1340.35,9,0.0,0.06,Net Banking,0,80.42,Q3,Low,Bronze,Below Average
TSC-1085,04-06-23,CUST-182,Office Supplies,Corporate,South,1996.45,10,0.09,0.25,Net Banking,0,499.11,Q2,Low,Silver,Below Average
TSC-1086,07-09-24,CUST-587,Electronics,Consumer,South,2549.49,1,0.0,0.17,Debit Card,0,433.41,Q3,Low,Silver,Average
TSC-1087,10-10-22,CUST-283,Personal Care,Corporate,North,4468.45,3,0.11,0.07,PayPal,0,312.79,Q4,Low,Gold,Top Performer
TSC-1088,03-26-23,CUST-577,Home Appliances,Home Office,East,4350.35,5,0.02,0.2,Debit Card,0,870.07,Q1,Low,Gold,Top Performer
TSC-1089,05-22-22,CUST-628,Office Supplies,Consumer,Central,2893.06,7,0.01,0.28,Debit Card,0,810.06,Q2,Low,Silver,Average
TSC-1090,08-25-22,CUST-625,Electronics,Consumer,South,1147.79,10,0.2,0.37,UPI,1,424.68,Q3,High,Bronze,Below Average
TSC-1091,08-01-22,CUST-740,Entertainment,Consumer,North,2046.62,4,0.27,0.27,Credit Card,0,552.59,Q3,Low,Silver,Below Average
TSC-1092,01-22-22,CUST-833,Home Appliances,Corporate,Central,4879.38,6,0.12,0.35,PayPal,0,1707.78,Q1,High,Gold,Top Performer
TSC-1093,10-31-23,CUST-374,Personal Care,Consumer,East,3058.48,1,0.25,0.09,Credit Card,0,275.26,Q4,Low,Gold,Average
TSC-1094,02-22-23,CUST-190,Personal Care,Consumer,South,,4,0.01,0.12,UPI,0,469.97,Q1,Low,Bronze,Below Average
TSC-1095,08-24-22,CUST-130,Home Appliances,Consumer,South,2276.83,8,0.23,0.39,Credit Card,0,887.96,Q3,High,Silver,Average
TSC-1096,12-11-22,CUST-447,Personal Care,Consumer,North,2683.44,5,0.02,0.36,UPI,0,966.04,Q4,High,Silver,Average
TSC-1097,04-14-22,CUST-793,Office Supplies,Home Office,North,2173.32,8,0.25,0.13,Net Banking,0,282.53,Q2,Low,Silver,Average
TSC-1098,07-17-24,CUST-931,Electronics,Consumer,East,3529.46,1,0.26,0.27,UPI,0,952.95,Q3,Low,Gold,Top Performer
TSC-1099,05-15-22,CUST-970,Office Supplies,Corporate,South,4264.78,10,0.24,0.18,PayPal,0,767.66,Q2,Low,Gold,Top Performer
TSC-1100,08-19-24,CUST-559,Personal Care,Corporate,North,2561.45,9,0.25,0.21,Net Banking,0,537.9,Q3,Low,Silver,Average
TSC-1101,10-30-23,CUST-281,Entertainment,Corporate,South,2430.29,4,0.17,0.35,Debit Card,0,850.6,Q4,High,Silver,Average
TSC-1102,01-04-23,CUST-131,Electronics,Consumer,East,1734.42,9,0.08,0.31,PayPal,0,537.67,Q1,High,Silver,Below Average
TSC-1103,07-29-22,CUST-395,Electronics,Corporate,South,926.63,8,0.19,0.13,PayPal,0,120.46,Q3,Low,Bronze,Below Average
TSC-1104,07-25-24,CUST-544,Home Appliances,Home Office,Central,4699.28,8,0.13,0.16,PayPal,0,751.88,Q3,Low,Gold,Top Performer
TSC-1105,05-16-22,CUST-625,Home Appliances,Consumer,South,1614.59,2,0.0,0.15,Credit Card,0,242.19,Q2,Low,Silver,Below Average
TSC-1106,01-02-22,CUST-818,Entertainment,Consumer,West,4013.42,3,0.14,0.32,Credit Card,0,1284.29,Q1,High,Gold,Top Performer
TSC-1107,02-26-24,CUST-834,Electronics,Consumer,West,3590.97,10,0.2,0.22,Debit Card,0,790.01,Q1,Low,Gold,Top Performer
TSC-1108,12-25-23,CUST-755,Entertainment,Consumer,East,3965.04,9,0.0,0.38,Credit Card,0,1506.72,Q4,High,Gold,Top Performer
TSC-1109,02-07-24,CUST-505,Home Appliances,Consumer,East,4687.0,3,0.19,0.34,PayPal,0,1593.58,Q1,High,Gold,Top Performer
TSC-1110,01-16-23,CUST-782,Home Appliances,Corporate,East,3135.69,8,0.2,0.12,UPI,0,376.28,Q1,Low,Gold,Top Performer
TSC-1111,07-09-22,CUST-361,Electronics,Consumer,Central,4494.85,5,0.05,0.33,Debit Card,0,1483.3,Q3,High,Gold,Top Performer
TSC-1112,06-29-23,CUST-603,Office Supplies,Corporate,Central,880.1,7,0.13,0.23,Debit Card,0,202.42,Q2,Low,Bronze,Below Average
TSC-1113,10-30-22,CUST-789,Personal Care,Corporate,South,3152.23,4,0.29,0.14,PayPal,0,441.31,Q4,Low,Gold,Top Performer
TSC-1114,03-13-23,CUST-192,Home Appliances,Consumer,North,3872.76,8,0.27,0.18,Net Banking,0,697.1,Q1,Low,Gold,Top Performer
TSC-1115,02-02-22,CUST-854,Home Appliances,Corporate,West,1394.62,4,0.12,0.39,Credit Card,0,543.9,Q1,High,Bronze,Below Average
TSC-1116,01-22-24,CUST-242,Office Supplies,Consumer,West,3716.73,5,0.1,0.22,Net Banking,0,817.68,Q1,Low,Gold,Top Performer
TSC-1117,02-28-24,CUST-770,,Home Office,West,3903.46,1,0.04,0.3,PayPal,0,1171.04,Q1,Low,Gold,Top Performer
TSC-1118,05-20-22,CUST-750,Entertainment,Consumer,South,4164.38,10,0.01,0.22,Net Banking,1,916.16,Q2,Low,Gold,Top Performer
TSC-1119,07-05-24,CUST-440,Entertainment,Corporate,South,1598.77,8,0.09,0.18,PayPal,0,287.78,Q3,Low,Silver,Below Average
TSC-1120,02-06-24,CUST-156,Personal Care,Home Office,East,3423.95,7,0.28,0.33,Credit Card,0,1129.9,Q1,High,Gold,Top Performer
TSC-1121,08-24-24,CUST-210,Personal Care,Consumer,North,1556.05,5,0.29,0.35,Credit Card,0,544.62,Q3,High,Silver,Below Average
TSC-1122,09-30-23,CUST-292,Electronics,Consumer,East,3708.25,6,0.24,0.08,Debit Card,0,296.66,Q3,Low,Gold,Top Performer
TSC-1123,10-25-23,CUST-940,Entertainment,Corporate,South,2341.72,1,0.11,0.15,Net Banking,0,351.26,Q4,Low,Silver,Average
TSC-1124,08-26-22,CUST-158,Home Appliances,Consumer,Central,3007.84,8,0.04,0.23,Net Banking,0,691.8,Q3,Low,Gold,Average
TSC-1125,10-26-23,CUST-993,Entertainment,Home Office,East,2108.41,9,0.18,0.16,Net Banking,0,337.35,Q4,Low,Silver,Average
TSC-1126,12-22-22,CUST-915,Home Appliances,Home Office,South,851.82,5,0.19,0.32,Net Banking,0,272.58,Q4,High,Bronze,Below Average
TSC-1127,02-19-22,CUST-865,Office Supplies,Consumer,South,931.25,10,0.13,0.09,UPI,0,83.81,Q1,Low,Bronze,Below Average
TSC-1128,12-02-22,CUST-355,Entertainment,Consumer,Central,433.97,7,0.21,0.33,Debit Card,0,143.21,Q4,High,Bronze,Below Average
TSC-1129,01-19-23,CUST-894,Office Supplies,Consumer,Central,3109.46,10,0.22,0.27,Debit Card,0,839.55,Q1,Low,Gold,Average
